_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
5609,53,0,0,0,0,0,0,6,63,44,9,5,0,0,0,0,9,65,48,14,12,3,3,0,0,4,91,16,29,36,10,0,0,0,3,97,3,10,31,12,7,0,0,0,61,7,13,31,17,3,3,0,0,73,4,7,29,13,3,0,0,3,59,4,8,19,9,0,3,0,0,50,0,3,14,5,4,0,0,0,35,3,4,16,11,4,0,0,0,40,3,0,13,10,6,3,0,0,31,0,0,16,11,5,3,0,0,34,0,4,11,3,7,5,0,3,31,0,0,0,4,4,0,0,0,12,0,0,5,0,0,0,0,0,7,183,107,234,119,44,21,0,41,745
5630,3,0,0,0,0,0,0,5,8,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,6,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,8,12,8,0,0,10,53
5631,29,0,0,0,0,0,0,0,28,17,0,0,0,0,0,0,3,24,13,5,9,3,0,0,0,3,35,9,0,13,3,4,0,0,0,25,4,3,13,11,0,0,0,0,32,0,0,12,11,3,0,0,0,34,0,0,18,7,7,0,0,0,35,0,0,16,8,3,0,0,0,35,3,3,9,3,0,0,0,7,22,0,0,8,12,0,0,0,0,25,0,0,5,8,7,0,3,3,26,0,0,5,6,4,0,0,3,20,0,0,3,5,5,0,3,0,19,0,0,0,0,8,6,0,3,21,0,4,0,6,6,3,3,4,23,85,22,115,99,45,19,12,35,434
5632,10,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,5,0,0,0,4,0,0,0,0,10,0,0,0,3,4,0,0,0,10,0,0,0,3,3,0,0,0,9,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,14,23,15,3,0,6,85
5633,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,7,5,0,3,0,0,0,0,0,12,0,3,0,0,0,0,0,0,8,3,0,0,3,0,0,0,0,3,0,0,4,4,0,0,0,0,5,0,0,4,3,3,0,0,3,13,0,0,3,3,3,3,0,0,14,3,0,6,10,6,0,0,3,17,0,0,7,0,0,4,0,0,9,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,6,29,31,12,13,7,12,127
5640,23,0,0,0,0,0,0,4,25,9,3,3,0,0,0,0,0,20,13,4,3,3,0,0,0,3,27,6,3,14,3,3,0,0,4,26,0,3,7,11,0,0,0,0,17,7,3,11,7,3,0,0,0,31,8,0,10,16,3,0,0,0,37,0,0,12,8,4,0,0,0,27,4,4,8,8,3,0,0,0,37,0,0,14,12,3,0,4,3,34,3,3,10,3,8,0,0,0,32,0,0,8,13,8,0,0,0,31,0,3,3,6,4,0,0,0,23,0,0,0,3,9,7,6,0,19,0,0,6,5,3,8,5,6,32,72,28,105,105,52,20,16,30,420
5641,13,0,0,0,0,0,0,0,13,13,3,0,0,0,0,0,4,20,13,5,4,4,0,0,0,3,28,3,5,8,13,4,0,0,3,36,0,3,3,14,0,0,0,0,20,0,0,12,15,0,0,0,3,32,0,0,16,8,4,0,0,0,32,0,0,10,7,3,0,0,4,29,0,3,10,12,9,0,0,0,31,0,3,13,6,3,0,0,3,24,3,3,9,8,3,0,0,3,33,4,0,6,3,3,0,0,0,21,0,0,4,5,5,0,0,0,22,0,0,3,4,7,4,0,4,19,3,0,0,0,4,3,3,3,21,61,26,102,100,51,10,8,29,379
5642,4,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,5,0,0,0,3,0,0,0,0,7,0,0,3,5,3,0,0,3,11,0,0,0,0,0,0,0,0,7,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,6,18,18,10,0,0,10,83
5650,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,3,7,0,0,0,0,11,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,6,3,7,18,18,4,0,0,5,60
5651,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,10,0,3,0,0,29
5652,14,0,0,0,0,0,0,0,14,22,0,0,0,0,0,0,0,25,5,3,5,0,0,0,0,0,12,3,0,9,9,0,0,0,3,25,3,0,16,4,0,0,0,3,28,0,0,5,10,0,0,0,0,18,0,0,8,5,0,0,0,0,13,0,3,8,4,0,0,0,0,23,3,3,9,6,0,0,3,6,33,0,0,11,3,7,0,0,0,24,0,0,11,3,0,0,0,0,17,0,0,0,3,7,3,0,3,17,0,0,0,3,0,0,3,0,9,0,0,0,3,0,3,4,0,11,0,0,0,3,8,0,0,0,21,45,11,84,58,32,14,11,24,281
5653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,3,0,0,3,21
5654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,11,0,0,3,0,0,0,0,0,11,0,0,3,5,0,0,0,0,8,0,0,0,5,0,0,0,3,13,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,9,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,18,26,12,3,3,12,86
5655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,10,0,0,0,0,27
5660,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,7,0,0,0,12
5661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,16,10,5,0,0,3,51
5670,7,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,10,4,3,0,0,0,0,0,0,9,3,4,5,0,3,0,0,0,16,3,0,3,3,0,0,0,0,13,0,0,0,0,3,0,0,0,9,3,0,5,3,0,0,0,0,13,3,0,8,5,0,3,0,0,18,0,3,6,5,3,0,0,0,20,3,0,8,3,0,0,0,0,17,0,0,10,4,0,0,0,0,12,0,0,5,3,0,0,0,0,15,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,5,0,0,0,3,3,0,0,0,5,29,18,63,35,13,5,5,11,177
5671,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,9,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,7,3,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,8,11,9,0,0,3,52
5680,29,0,0,0,0,0,0,9,35,25,5,0,0,0,0,0,7,39,18,3,5,3,0,0,0,7,39,8,5,11,5,3,0,0,3,43,0,7,25,10,0,0,3,3,55,10,12,12,20,8,0,0,3,60,5,15,11,26,3,0,0,4,65,8,0,28,19,11,0,0,9,78,7,4,31,20,5,0,0,15,88,3,6,32,23,11,0,3,12,96,3,7,20,14,11,0,0,3,62,3,0,11,10,8,4,8,6,44,0,0,10,5,3,5,4,0,28,0,0,0,8,6,0,3,0,19,0,0,5,3,3,6,7,15,34,136,68,214,175,78,17,32,93,803
5690,69,3,0,0,0,0,0,40,115,64,10,5,0,0,0,0,10,95,50,26,14,9,3,0,0,16,122,30,21,37,13,5,0,3,25,136,16,9,34,22,10,5,3,27,131,12,17,26,23,6,8,4,17,122,12,18,30,35,11,5,5,23,135,13,5,31,18,14,9,0,18,113,7,9,30,32,20,6,3,18,128,13,12,27,28,7,0,3,4,107,6,3,26,26,14,3,3,9,92,0,0,10,26,14,6,0,4,60,3,0,5,10,6,3,6,6,42,0,0,4,3,4,0,3,8,20,0,0,0,3,11,0,4,18,43,309,142,281,237,124,43,39,257,1440
5700,259,11,4,0,0,0,0,40,308,226,56,22,3,3,0,0,43,357,169,56,48,38,14,3,3,38,361,97,63,80,47,26,8,7,33,355,53,34,92,47,23,11,8,22,295,43,34,103,70,22,9,12,29,315,48,47,121,82,28,19,9,42,403,43,31,151,95,26,15,3,44,417,38,37,133,60,32,18,12,48,379,27,22,127,66,32,11,5,34,339,20,23,135,78,32,12,14,45,360,20,13,74,65,37,17,14,37,272,5,8,45,38,27,20,3,28,173,4,8,19,25,31,9,21,16,145,14,15,16,40,30,10,15,15,149,1063,453,1175,759,372,165,123,519,4630
5701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
5710,55,0,0,0,0,0,0,4,57,40,11,9,4,0,0,0,3,67,30,16,17,3,7,0,0,5,77,13,15,28,11,0,0,0,3,74,3,8,27,11,3,0,0,6,63,9,10,31,13,4,0,6,3,77,7,10,37,25,10,0,0,8,91,6,11,23,11,10,0,0,8,72,5,7,39,21,11,0,0,7,87,3,4,30,18,10,4,3,3,81,3,9,20,10,3,0,3,3,47,0,0,3,3,5,0,0,3,18,3,0,8,3,4,4,0,0,20,0,0,0,4,3,3,0,0,10,0,0,3,0,0,0,0,0,13,179,95,278,138,71,14,13,58,856
5713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
5715,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,3,17
5717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,4,18
5720,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,8,3,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0,3,0,0,3,3,3,0,0,0,9,0,3,3,3,0,0,0,0,14,0,0,3,0,0,3,0,0,6,0,0,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,19,12,3,6,0,6,72
5722,11,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,5,0,0,3,0,0,0,0,0,8,4,0,0,3,0,0,0,0,8,6,0,4,3,0,0,0,0,12,0,4,10,4,0,0,0,0,18,0,3,0,0,0,0,0,3,7,3,0,4,0,0,3,0,5,16,0,0,0,0,0,0,0,3,6,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,28,16,28,22,3,3,3,17,123
5723,21,4,0,0,0,0,0,12,32,34,7,5,0,0,0,0,12,57,35,20,5,3,0,0,0,15,76,26,11,9,3,4,0,0,4,58,5,10,6,5,6,3,0,10,43,8,11,13,6,3,0,0,15,57,19,7,12,5,0,3,3,12,66,8,6,9,16,5,3,0,17,71,8,5,14,13,11,0,0,6,54,8,7,17,14,9,0,0,11,56,5,6,18,11,7,0,0,3,49,3,8,8,11,4,0,0,13,48,3,4,7,4,3,4,0,8,21,0,0,3,3,0,0,0,0,10,0,0,3,0,0,3,0,0,3,190,92,122,88,50,22,11,141,718
5724,8,0,0,0,0,0,0,0,12,14,4,3,0,0,0,0,3,20,7,3,4,0,0,0,0,5,19,4,0,3,0,0,0,0,3,17,0,3,0,0,0,0,0,5,8,0,0,4,4,0,0,0,0,15,3,0,5,0,0,0,0,3,14,4,0,0,3,0,0,0,0,10,0,0,5,0,0,0,3,3,15,3,3,0,3,0,0,0,3,13,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,18,28,19,11,7,4,32,159
5725,52,0,0,0,0,0,0,12,65,80,25,8,3,0,0,0,10,120,79,35,27,17,3,0,0,14,173,46,28,56,40,10,0,0,16,206,16,22,55,44,14,0,0,8,163,13,17,34,34,7,0,0,8,107,3,19,35,24,7,0,0,3,96,5,10,32,30,6,3,0,5,96,6,10,25,22,11,8,0,8,82,0,7,16,8,5,0,0,3,34,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,307,158,293,216,65,20,4,91,1160
5730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,15,3,3,0,0,5,40
5731,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,10,4,3,3,0,0,0,0,0,10,0,0,3,0,0,0,0,4,11,0,0,4,4,3,0,0,0,12,0,3,3,3,3,0,0,4,15,4,0,4,5,0,0,0,7,22,0,0,3,3,3,0,0,5,16,3,0,5,0,3,0,0,3,18,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,37,18,8,0,0,28,123
5732,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,9,8,0,3,3,0,0,0,3,12,0,0,0,0,0,0,0,3,4,3,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,4,5,0,0,0,0,3,0,0,0,9,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,5,7,6,7,0,0,15,70
5733,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,8,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,8,0,0,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,16,8,6,3,6,13,74
5734,3,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,7,3,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,8,5,4,3,3,16,57
5950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
