"","POA_CODE_2016","M_0_149_CFNC","M_0_149_CF_C_und15","M_0_149_CFNC_und15","M_0_149_1PF_C_und15","M_0_149_1PFNC_und15","M_0_149_OthF","M_0_149_Tot","M_150_299_CFNC","M_150_299_CF_C_und15","M_150_299_CFNC_und15","M_150_299_1PF_C_und15","M_150_299_1PFNC_und15","M_150_299_OthF","M_150_299_Tot","M_300_449_CFNC","M_300_449_CF_C_und15","M_300_449_CFNC_und15","M_300_449_1PF_C_und15","M_300_449_1PFNC_und15","M_300_449_OthF","M_300_449_Tot","M_450_599_CFNC","M_450_599_CF_C_und15","M_450_599_CFNC_und15","M_450_599_1PF_C_und15","M_450_599_1PFNC_und15","M_450_599_OthF","M_450_599_Tot","M_600_799_CFNC","M_600_799_CF_C_und15","M_600_799_CFNC_und15","M_600_799_1PF_C_und15","M_600_799_1PFNC_und15","M_600_799_OthF","M_600_799_Tot","M_800_999_CFNC","M_800_999_CF_C_und15","M_800_999_CFNC_und15","M_800_999_1PF_C_und15","M_800_999_1PFNC_und15","M_800_999_OthF","M_800_999_Tot","M_1000_1199_CFNC","M_1000_1199_CF_C_und15","M_1000_1199_CFNC_und15","M_1000_1199_1PF_C_und15","M_1000_1199_1PFNC_und15","M_1000_1199_OthF","M_1000_1199_Tot","M_1200_1399_CFNC","M_1200_1399_CF_C_und15","M_1200_1399_CFNC_und15","M_1200_1399_1PF_C_und15","M_1200_1399_1PFNC_und15","M_1200_1399_OthF","M_1200_1399_Tot","M_1400_1599_CFNC","M_1400_1599_CF_C_und15","M_1400_1599_CFNC_und15","M_1400_1599_1PF_C_und15","M_1400_1599_1PFNC_und15","M_1400_1599_OthF","M_1400_1599_Tot","M_1600_1799_CFNC","M_1600_1799_CF_C_und15","M_1600_1799_CFNC_und15","M_1600_1799_1PF_C_und15","M_1600_1799_1PFNC_und15","M_1600_1799_OthF","M_1600_1799_Tot","M_1800_1999_CFNC","M_1800_1999_CF_C_und15","M_1800_1999_CFNC_und15","M_1800_1999_1PF_C_und15","M_1800_1999_1PFNC_und15","M_1800_1999_OthF","M_1800_1999_Tot","M_2000_2199_CFNC","M_2000_2199_CF_C_und15","M_2000_2199_CFNC_und15","M_2000_2199_1PF_C_und15","M_2000_2199_1PFNC_und15","M_2000_2199_OthF","M_2000_2199_Tot","M_2200_2399_CFNC","M_2200_2399_CF_C_und15","M_2200_2399_CFNC_und15","M_2200_2399_1PF_C_und15","M_2200_2399_1PFNC_und15","M_2200_2399_OthF","M_2200_2399_Tot","M_2400_2599_CFNC","M_2400_2599_CF_C_und15","M_2400_2599_CFNC_und15","M_2400_2599_1PF_C_und15","M_2400_2599_1PFNC_und15","M_2400_2599_OthF","M_2400_2599_Tot","M_2600_2999_CFNC","M_2600_2999_CF_C_und15","M_2600_2999_CFNC_und15","M_2600_2999_1PF_C_und15","M_2600_2999_1PFNC_und15","M_2600_2999_OthF","M_2600_2999_Tot","M_3000_3999_CFNC","M_3000_3999_CF_C_und15","M_3000_3999_CFNC_und15","M_3000_3999_1PF_C_und15","M_3000_3999_1PFNC_und15","M_3000_3999_OthF","M_3000_3999_Tot","M_4000_4999_CFNC","M_4000_4999_CF_C_und15","M_4000_4999_CFNC_und15","M_4000_4999_1PF_C_und15","M_4000_4999_1PFNC_und15","M_4000_4999_OthF","M_4000_4999_Tot","M_5000over_CFNC","M_5000over_CF_C_und15","M_5000over_CFNC_und15","M_5000over_1PF_C_und15","M_5000over_1PFNC_und15","M_5000over_OthF","M_5000over_Tot","M_NS_CFNC","M_NS_CF_C_und15","M_NS_CFNC_und15","M_NS_1PF_C_und15","M_NS_1PFNC_und15","M_NS_OthF","M_NS_Tot","Tot_CFNC","Tot_CF_C_und15","Tot_CFNC_und15","Tot_1PF_C_und15","Tot_1PFNC_und15","Tot_OthF","Tot_Tot"
"169","5262",5,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,7,0,8,3,0,0,0,8,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,22,7,3,4,0,47
"170","5263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,9
"171","5264",4,5,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,3,0,0,0,0,3,6,3,0,3,0,0,14,8,3,0,0,0,0,10,3,3,0,0,4,0,15,5,0,3,3,0,0,8,0,4,0,0,0,0,4,4,8,0,0,0,0,10,0,0,0,0,0,0,5,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,4,0,0,0,0,0,4,3,0,0,0,0,0,3,0,4,3,0,0,0,6,39,41,7,8,3,4,102
"172","5265",0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,4,3,3,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,17,3,3,0,0,36
"173","5266",0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,3,3,0,0,29
"174","5267",10,11,4,0,0,0,23,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,3,0,0,6,0,10,11,8,3,0,3,0,24,10,13,0,0,0,0,21,5,12,3,0,0,0,26,7,4,0,0,0,0,13,3,6,0,0,0,0,5,0,5,0,0,0,0,9,3,6,0,0,0,0,5,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,10,68,75,20,10,7,0,176
"175","5268",12,13,3,0,0,0,29,3,0,0,0,0,0,3,3,6,0,0,0,0,12,0,7,3,0,0,0,19,14,10,8,3,0,0,33,24,26,9,0,6,0,56,19,27,7,6,0,0,62,9,18,0,0,0,0,33,3,11,3,0,0,0,22,3,13,3,0,0,0,20,4,3,0,0,0,0,10,0,3,3,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,6,4,0,0,0,9,0,0,0,0,0,0,4,3,4,0,0,0,0,6,4,3,3,0,0,0,15,115,156,44,13,11,3,349
"176","5269",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,3,0,0,0,19
"177","5270",4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,5,3,7,0,0,0,0,7,0,3,0,0,0,0,10,5,6,3,0,0,0,15,3,3,0,0,0,0,8,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,24,31,13,0,0,0,77
"178","5271",20,17,6,0,0,0,44,8,0,0,3,0,0,11,15,4,8,0,3,0,25,9,10,4,3,3,0,24,21,23,6,10,8,0,64,32,50,10,10,5,0,106,47,51,9,6,3,0,115,30,47,12,0,8,0,96,22,51,8,6,3,0,79,25,25,5,0,0,0,59,11,7,0,0,0,0,22,11,24,5,0,0,0,39,0,6,0,0,0,0,11,0,4,0,0,0,0,11,3,5,0,0,0,0,9,0,8,3,0,0,0,14,3,0,0,0,0,0,3,3,0,0,0,0,0,6,14,12,9,0,3,0,35,264,342,82,36,29,0,759
"179","5272",9,0,0,3,0,0,13,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,4,0,0,6,6,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,29,14,9,7,0,0,62
"180","5273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4
"181","5275",4,0,0,0,0,0,13,0,0,0,0,0,0,3,8,0,0,0,0,0,8,3,0,3,0,0,0,6,3,8,0,0,0,0,20,11,12,0,0,0,0,27,10,10,0,3,0,0,19,6,17,0,0,0,0,18,6,11,3,0,0,0,18,3,5,0,0,0,0,8,0,11,0,0,0,0,7,4,7,0,0,0,0,11,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,71,87,15,6,7,3,193
"182","5276",3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,3,0,0,0,0,0,9,3,5,0,0,0,0,8,5,5,3,3,0,0,13,3,3,0,0,0,0,11,7,3,0,0,0,0,8,0,3,0,0,0,0,0,7,3,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,41,32,10,3,3,0,89
"183","5277",6,4,4,0,0,0,16,3,0,0,0,0,0,4,8,3,0,3,0,0,11,16,10,0,3,4,0,33,17,26,7,3,7,0,57,7,18,0,8,10,0,40,12,14,5,0,0,0,34,8,8,5,0,0,0,29,7,7,3,0,0,0,16,0,8,0,0,0,0,12,0,3,4,0,0,0,11,3,3,0,3,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,11,0,0,0,0,17,102,123,37,21,24,3,306
"184","5278",0,0,0,0,0,0,0,6,0,0,0,0,0,6,3,3,0,0,0,0,9,0,0,0,0,0,0,6,9,3,3,0,0,0,14,3,3,0,0,0,0,3,0,3,3,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,4,3,0,0,54
"185","5279",0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,5,3,6,0,0,15,3,4,0,0,0,0,7,0,0,0,0,0,0,4,4,0,0,0,3,0,8,3,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,19,21,4,10,8,0,60
"186","5280",11,7,6,4,3,0,30,9,0,3,0,9,0,23,12,9,3,3,6,0,36,14,7,5,0,11,3,38,23,34,14,14,3,0,86,37,44,21,6,3,0,109,28,54,12,4,5,0,108,30,42,10,0,3,0,80,15,33,4,0,0,0,55,15,23,7,3,0,0,55,7,6,0,0,0,0,16,13,17,4,0,0,0,31,0,0,0,0,0,0,3,3,0,0,0,0,0,7,6,8,0,0,0,0,12,3,9,0,3,0,0,19,0,3,0,0,0,0,6,3,0,0,0,0,0,5,14,14,6,4,4,0,35,242,304,111,46,46,4,759
"187","5290",27,19,7,3,5,0,66,21,6,5,0,4,0,37,27,14,9,3,3,0,61,28,19,21,9,5,0,81,90,65,31,37,12,0,242,109,130,50,40,29,3,354,124,179,64,35,25,6,432,113,207,53,32,18,3,423,81,156,34,13,10,3,301,59,134,26,7,3,3,238,30,66,8,0,0,0,110,31,57,16,3,0,0,104,3,14,9,0,0,0,36,5,8,4,0,0,0,21,16,30,10,0,0,0,56,15,16,3,0,0,0,36,0,4,3,3,0,0,10,6,3,0,0,0,0,10,36,26,18,8,3,0,85,827,1148,377,191,132,23,2694
"188","5291",21,11,6,0,3,0,42,6,0,3,0,0,0,9,12,12,7,0,3,0,34,10,13,5,0,3,0,31,23,31,15,0,3,0,73,29,41,19,4,5,0,98,37,51,26,3,0,0,112,42,60,25,8,0,0,143,24,61,18,0,7,0,118,24,64,18,3,3,3,112,24,44,5,0,0,0,76,31,56,16,3,0,0,104,4,20,5,0,0,0,30,0,9,3,0,0,0,22,21,24,6,0,0,0,51,13,20,14,4,0,0,42,5,8,3,0,0,0,15,3,9,3,0,0,0,12,20,27,8,0,0,0,57,343,552,205,38,31,5,1183
"189","5301",7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,8,0,0,0,0,0,7,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,4,18,18,3,3,3,0,38
"190","5302",0,0,0,0,0,0,3,3,4,0,0,0,0,6,3,0,4,0,0,0,6,3,0,0,0,0,0,8,3,3,0,0,0,0,5,6,9,4,0,0,0,19,3,3,0,0,0,0,6,3,0,0,0,0,0,7,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,33,8,0,3,0,70
"191","5303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,3,0,10
"192","5304",0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,8,7,4,0,0,0,0,6,3,9,0,0,0,0,12,0,6,0,0,0,0,10,0,3,0,0,0,0,9,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,29,7,0,4,0,58
"193","5306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8
"194","5307",6,3,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,3,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,3,0,0,0,0,4,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,3,6,7,0,54
"195","5308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10
"196","5309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,11
"197","5310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9
"198","5311",0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,11,10,3,4,0,35
"199","5320",4,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,6,0,0,9,0,0,0,0,0,0,3,3,0,3,0,0,0,9,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,25,3,13,9,0,0,53
"200","5321",3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,5,0,0,0,0,0,10,0,0,0,0,0,0,4,3,0,3,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,3,6,0,0,33
"201","5322",0,0,4,0,0,0,8,6,0,0,0,0,0,6,3,3,0,0,0,0,8,4,4,0,0,0,0,4,0,8,0,0,0,0,15,3,9,0,0,0,0,16,8,8,5,0,0,0,18,0,3,3,0,0,0,5,0,4,0,0,0,0,5,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,29,42,18,0,3,0,95
"202","5330",12,8,0,0,0,0,18,3,0,0,0,0,0,3,10,7,5,4,0,0,20,11,9,4,3,4,0,19,18,9,7,4,5,0,37,12,20,7,4,0,0,47,7,21,0,3,4,0,35,12,13,8,3,0,0,34,5,12,3,0,0,0,27,4,9,3,0,0,0,18,0,5,0,0,0,0,9,4,11,7,0,0,0,16,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,0,12,102,130,43,22,16,0,308
"203","5331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,3,0,10,3,4,0,0,0,0,5,0,4,0,0,0,0,8,0,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,23,0,3,5,0,38
"204","5332",0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,5,4,0,3,4,0,0,9,3,6,0,0,0,0,6,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,3,5,0,0,32
"205","5333",11,7,3,0,0,0,19,4,4,0,0,0,0,8,13,9,6,0,0,0,22,13,6,3,3,7,0,31,21,26,3,5,3,0,55,23,38,6,3,8,0,81,21,43,17,7,7,0,92,21,34,12,3,9,0,74,12,33,8,5,0,0,59,17,35,8,5,0,0,67,6,13,7,0,0,0,26,10,14,0,5,0,0,29,3,7,0,0,0,0,6,0,4,0,0,0,0,6,0,3,3,0,0,0,12,3,7,3,0,3,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,5,5,13,3,0,0,0,25,199,286,78,41,40,3,642
"206","5340",6,0,3,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,8,0,4,0,0,3,0,5,7,7,3,0,0,0,15,5,11,5,3,0,0,28,5,0,3,0,0,0,11,8,5,3,0,0,0,14,5,11,0,0,0,0,12,0,3,0,0,0,0,5,0,4,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,52,49,25,7,3,0,134
"207","5341",12,10,6,0,0,0,34,11,0,3,0,0,0,9,16,10,8,3,3,0,39,6,10,3,0,3,0,27,33,24,12,13,12,0,94,38,44,19,15,6,0,115,28,38,20,5,9,0,98,38,30,17,5,10,0,99,22,34,8,9,3,0,72,19,22,5,0,0,0,43,7,15,0,0,0,0,24,9,16,7,3,0,0,33,3,9,0,0,0,0,14,3,0,3,0,0,0,3,5,7,3,0,0,0,14,3,6,8,0,0,0,15,0,3,0,0,0,0,3,0,0,0,0,0,0,8,19,9,4,0,5,0,37,257,285,124,53,55,0,779
"208","5342",3,0,3,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,3,0,9,0,0,3,0,0,0,11,6,3,4,0,0,3,22,10,6,3,3,0,0,21,11,9,0,0,0,0,19,10,9,7,3,0,0,26,5,4,3,0,0,0,12,3,7,4,0,0,0,15,3,5,0,0,0,0,6,0,11,0,0,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,9,55,60,38,11,7,3,169
"209","5343",3,0,0,0,0,0,5,3,0,0,0,0,0,3,9,6,0,0,4,0,14,3,6,3,3,3,0,11,18,14,8,7,3,0,54,8,25,8,11,3,0,58,13,21,3,7,0,0,47,18,26,4,9,6,0,58,6,19,3,0,0,0,27,8,16,3,0,0,0,26,8,5,4,0,0,0,18,10,12,0,0,0,0,24,0,3,0,0,3,0,11,0,0,3,0,0,0,3,0,3,0,0,0,0,10,3,0,0,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,3,6,3,3,4,3,0,20,125,159,47,37,28,3,400
"210","5344",0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,12,4,3,0,0,0,0,8,3,6,0,0,0,0,11,11,4,4,0,0,0,21,4,15,0,0,0,0,14,3,9,7,0,0,0,17,4,0,0,0,0,0,9,3,3,4,0,3,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,6,46,51,26,3,3,0,136
