"","POA_CODE_2016","class","total"
"13201","5333","OPF_no_ChU15_a_Total_F",110
"13202","5340","OPF_no_ChU15_a_Total_F",20
"13203","5341","OPF_no_ChU15_a_Total_F",153
"13204","5342","OPF_no_ChU15_a_Total_F",14
"13205","5343","OPF_no_ChU15_a_Total_F",105
"13206","5344","OPF_no_ChU15_a_Total_F",21
"13207","5345","OPF_no_ChU15_a_Total_F",88
"13208","5346","OPF_no_ChU15_a_Total_F",11
"13209","5350","OPF_no_ChU15_a_Total_F",4
"13210","5351","OPF_no_ChU15_a_Total_F",63
"13211","5352","OPF_no_ChU15_a_Total_F",82
"13212","5353","OPF_no_ChU15_a_Total_F",86
"13213","5354","OPF_no_ChU15_a_Total_F",8
"13214","5355","OPF_no_ChU15_a_Total_F",123
"13215","5356","OPF_no_ChU15_a_Total_F",12
"13216","5357","OPF_no_ChU15_a_Total_F",4
"13217","5360","OPF_no_ChU15_a_Total_F",13
"13218","5371","OPF_no_ChU15_a_Total_F",12
"13219","5372","OPF_no_ChU15_a_Total_F",42
"13220","5373","OPF_no_ChU15_a_Total_F",83
"13221","5374","OPF_no_ChU15_a_Total_F",25
"13222","5381","OPF_no_ChU15_a_Total_F",11
"13223","5400","OPF_no_ChU15_a_Total_F",7
"13224","5401","OPF_no_ChU15_a_Total_F",19
"13225","5410","OPF_no_ChU15_a_Total_F",8
"13226","5411","OPF_no_ChU15_a_Total_F",7
"13227","5412","OPF_no_ChU15_a_Total_F",21
"13228","5413","OPF_no_ChU15_a_Total_F",14
"13229","5414","OPF_no_ChU15_a_Total_F",3
"13230","5415","OPF_no_ChU15_a_Total_F",0
"13231","5416","OPF_no_ChU15_a_Total_F",0
"13232","5417","OPF_no_ChU15_a_Total_F",24
"13233","5418","OPF_no_ChU15_a_Total_F",3
"13234","5419","OPF_no_ChU15_a_Total_F",0
"13235","5420","OPF_no_ChU15_a_Total_F",0
"13236","5421","OPF_no_ChU15_a_Total_F",4
"13237","5422","OPF_no_ChU15_a_Total_F",35
"13238","5431","OPF_no_ChU15_a_Total_F",8
"13239","5432","OPF_no_ChU15_a_Total_F",0
"13240","5433","OPF_no_ChU15_a_Total_F",22
"13241","5434","OPF_no_ChU15_a_Total_F",3
"13242","5440","OPF_no_ChU15_a_Total_F",3
"13243","5451","OPF_no_ChU15_a_Total_F",9
"13244","5452","OPF_no_ChU15_a_Total_F",7
"13245","5453","OPF_no_ChU15_a_Total_F",59
"13246","5454","OPF_no_ChU15_a_Total_F",3
"13247","5455","OPF_no_ChU15_a_Total_F",0
"13248","5460","OPF_no_ChU15_a_Total_F",6
"13249","5461","OPF_no_ChU15_a_Total_F",54
"13250","5462","OPF_no_ChU15_a_Total_F",10
"13251","5464","OPF_no_ChU15_a_Total_F",3
"13252","5470","OPF_no_ChU15_a_Total_F",4
"13253","5471","OPF_no_ChU15_a_Total_F",0
"13254","5472","OPF_no_ChU15_a_Total_F",0
"13255","5473","OPF_no_ChU15_a_Total_F",7
"13256","5480","OPF_no_ChU15_a_Total_F",14
"13257","5481","OPF_no_ChU15_a_Total_F",8
"13258","5482","OPF_no_ChU15_a_Total_F",5
"13259","5483","OPF_no_ChU15_a_Total_F",3
"13260","5485","OPF_no_ChU15_a_Total_F",3
"13261","5490","OPF_no_ChU15_a_Total_F",0
"13262","5491","OPF_no_ChU15_a_Total_F",31
"13263","5493","OPF_no_ChU15_a_Total_F",4
"13264","5495","OPF_no_ChU15_a_Total_F",10
"13265","5501","OPF_no_ChU15_a_Total_F",119
"13266","5502","OPF_no_ChU15_a_Total_F",31
"13267","5510","OPF_no_ChU15_a_Total_F",0
"13268","5520","OPF_no_ChU15_a_Total_F",8
"13269","5521","OPF_no_ChU15_a_Total_F",8
"13270","5522","OPF_no_ChU15_a_Total_F",15
"13271","5523","OPF_no_ChU15_a_Total_F",19
"13272","5540","OPF_no_ChU15_a_Total_F",372
"13273","5550","OPF_no_ChU15_a_Total_F",19
"13274","5552","OPF_no_ChU15_a_Total_F",9
"13275","5554","OPF_no_ChU15_a_Total_F",93
"13276","5555","OPF_no_ChU15_a_Total_F",9
"13277","5556","OPF_no_ChU15_a_Total_F",77
"13278","5558","OPF_no_ChU15_a_Total_F",58
"13279","5560","OPF_no_ChU15_a_Total_F",9
"13280","5570","OPF_no_ChU15_a_Total_F",9
"13281","5571","OPF_no_ChU15_a_Total_F",31
"13282","5572","OPF_no_ChU15_a_Total_F",3
"13283","5573","OPF_no_ChU15_a_Total_F",28
"13284","5575","OPF_no_ChU15_a_Total_F",29
"13285","5576","OPF_no_ChU15_a_Total_F",14
"13286","5577","OPF_no_ChU15_a_Total_F",8
"13287","5580","OPF_no_ChU15_a_Total_F",4
"13288","5581","OPF_no_ChU15_a_Total_F",8
"13289","5582","OPF_no_ChU15_a_Total_F",13
"13290","5583","OPF_no_ChU15_a_Total_F",4
"13291","5600","OPF_no_ChU15_a_Total_F",93
"13292","5601","OPF_no_ChU15_a_Total_F",3
"13293","5602","OPF_no_ChU15_a_Total_F",7
"13294","5603","OPF_no_ChU15_a_Total_F",7
"13295","5604","OPF_no_ChU15_a_Total_F",3
"13296","5605","OPF_no_ChU15_a_Total_F",20
"13297","5606","OPF_no_ChU15_a_Total_F",272
"13298","5607","OPF_no_ChU15_a_Total_F",53
"13299","5608","OPF_no_ChU15_a_Total_F",340
"13300","5609","OPF_no_ChU15_a_Total_F",15
"13301","5630","OPF_no_ChU15_a_Total_F",0
"13302","5631","OPF_no_ChU15_a_Total_F",10
"13303","5632","OPF_no_ChU15_a_Total_F",0
"13304","5633","OPF_no_ChU15_a_Total_F",3
"13305","5640","OPF_no_ChU15_a_Total_F",4
"13306","5641","OPF_no_ChU15_a_Total_F",12
"13307","5642","OPF_no_ChU15_a_Total_F",7
"13308","5650","OPF_no_ChU15_a_Total_F",0
"13309","5651","OPF_no_ChU15_a_Total_F",0
"13310","5652","OPF_no_ChU15_a_Total_F",5
"13311","5653","OPF_no_ChU15_a_Total_F",0
"13312","5654","OPF_no_ChU15_a_Total_F",0
"13313","5655","OPF_no_ChU15_a_Total_F",0
"13314","5660","OPF_no_ChU15_a_Total_F",0
"13315","5661","OPF_no_ChU15_a_Total_F",3
"13316","5670","OPF_no_ChU15_a_Total_F",7
"13317","5671","OPF_no_ChU15_a_Total_F",4
"13318","5680","OPF_no_ChU15_a_Total_F",21
"13319","5690","OPF_no_ChU15_a_Total_F",53
"13320","5700","OPF_no_ChU15_a_Total_F",252
"13321","5701","OPF_no_ChU15_a_Total_F",0
"13322","5710","OPF_no_ChU15_a_Total_F",39
"13323","5713","OPF_no_ChU15_a_Total_F",0
"13324","5715","OPF_no_ChU15_a_Total_F",0
"13325","5717","OPF_no_ChU15_a_Total_F",0
"13326","5719","OPF_no_ChU15_a_Total_F",0
"13327","5720","OPF_no_ChU15_a_Total_F",3
"13328","5722","OPF_no_ChU15_a_Total_F",3
"13329","5723","OPF_no_ChU15_a_Total_F",30
"13330","5724","OPF_no_ChU15_a_Total_F",3
"13331","5725","OPF_no_ChU15_a_Total_F",27
"13332","5730","OPF_no_ChU15_a_Total_F",3
"13333","5731","OPF_no_ChU15_a_Total_F",6
"13334","5732","OPF_no_ChU15_a_Total_F",6
"13335","5733","OPF_no_ChU15_a_Total_F",0
"13336","5734","OPF_no_ChU15_a_Total_F",0
"13337","5950","OPF_no_ChU15_a_Total_F",0
"13338","5960","OPF_no_ChU15_a_Total_F",0
"13339","5000","OPF_no_ChU15_a_Total_P",335
"13340","5005","OPF_no_ChU15_a_Total_P",0
"13341","5006","OPF_no_ChU15_a_Total_P",205
"13342","5007","OPF_no_ChU15_a_Total_P",390
"13343","5008","OPF_no_ChU15_a_Total_P",903
"13344","5009","OPF_no_ChU15_a_Total_P",315
"13345","5010","OPF_no_ChU15_a_Total_P",427
"13346","5011","OPF_no_ChU15_a_Total_P",657
"13347","5012","OPF_no_ChU15_a_Total_P",757
"13348","5013","OPF_no_ChU15_a_Total_P",888
"13349","5014","OPF_no_ChU15_a_Total_P",843
"13350","5015","OPF_no_ChU15_a_Total_P",413
"13351","5016","OPF_no_ChU15_a_Total_P",514
"13352","5017","OPF_no_ChU15_a_Total_P",394
"13353","5018","OPF_no_ChU15_a_Total_P",277
"13354","5019","OPF_no_ChU15_a_Total_P",569
"13355","5020","OPF_no_ChU15_a_Total_P",132
"13356","5021","OPF_no_ChU15_a_Total_P",262
"13357","5022","OPF_no_ChU15_a_Total_P",697
"13358","5023","OPF_no_ChU15_a_Total_P",1322
"13359","5024","OPF_no_ChU15_a_Total_P",678
"13360","5025","OPF_no_ChU15_a_Total_P",509
"13361","5031","OPF_no_ChU15_a_Total_P",588
"13362","5032","OPF_no_ChU15_a_Total_P",654
"13363","5033","OPF_no_ChU15_a_Total_P",506
"13364","5034","OPF_no_ChU15_a_Total_P",375
"13365","5035","OPF_no_ChU15_a_Total_P",237
"13366","5037","OPF_no_ChU15_a_Total_P",509
"13367","5038","OPF_no_ChU15_a_Total_P",767
"13368","5039","OPF_no_ChU15_a_Total_P",514
"13369","5040","OPF_no_ChU15_a_Total_P",114
"13370","5041","OPF_no_ChU15_a_Total_P",589
"13371","5042","OPF_no_ChU15_a_Total_P",530
"13372","5043","OPF_no_ChU15_a_Total_P",1243
"13373","5044","OPF_no_ChU15_a_Total_P",481
"13374","5045","OPF_no_ChU15_a_Total_P",658
"13375","5046","OPF_no_ChU15_a_Total_P",538
"13376","5047","OPF_no_ChU15_a_Total_P",530
"13377","5048","OPF_no_ChU15_a_Total_P",718
"13378","5049","OPF_no_ChU15_a_Total_P",442
"13379","5050","OPF_no_ChU15_a_Total_P",249
"13380","5051","OPF_no_ChU15_a_Total_P",585
"13381","5052","OPF_no_ChU15_a_Total_P",200
"13382","5061","OPF_no_ChU15_a_Total_P",448
"13383","5062","OPF_no_ChU15_a_Total_P",645
"13384","5063","OPF_no_ChU15_a_Total_P",536
"13385","5064","OPF_no_ChU15_a_Total_P",364
"13386","5065","OPF_no_ChU15_a_Total_P",404
"13387","5066","OPF_no_ChU15_a_Total_P",432
"13388","5067","OPF_no_ChU15_a_Total_P",431
"13389","5068","OPF_no_ChU15_a_Total_P",645
"13390","5069","OPF_no_ChU15_a_Total_P",371
"13391","5070","OPF_no_ChU15_a_Total_P",751
"13392","5072","OPF_no_ChU15_a_Total_P",676
"13393","5073","OPF_no_ChU15_a_Total_P",903
"13394","5074","OPF_no_ChU15_a_Total_P",745
"13395","5075","OPF_no_ChU15_a_Total_P",568
"13396","5076","OPF_no_ChU15_a_Total_P",407
"13397","5081","OPF_no_ChU15_a_Total_P",341
"13398","5082","OPF_no_ChU15_a_Total_P",618
"13399","5083","OPF_no_ChU15_a_Total_P",307
"13400","5084","OPF_no_ChU15_a_Total_P",695
"13401","5085","OPF_no_ChU15_a_Total_P",922
"13402","5086","OPF_no_ChU15_a_Total_P",979
"13403","5087","OPF_no_ChU15_a_Total_P",656
"13404","5088","OPF_no_ChU15_a_Total_P",208
"13405","5089","OPF_no_ChU15_a_Total_P",322
"13406","5090","OPF_no_ChU15_a_Total_P",350
"13407","5091","OPF_no_ChU15_a_Total_P",373
"13408","5092","OPF_no_ChU15_a_Total_P",1025
"13409","5093","OPF_no_ChU15_a_Total_P",537
"13410","5094","OPF_no_ChU15_a_Total_P",75
"13411","5095","OPF_no_ChU15_a_Total_P",860
"13412","5096","OPF_no_ChU15_a_Total_P",763
"13413","5097","OPF_no_ChU15_a_Total_P",746
"13414","5098","OPF_no_ChU15_a_Total_P",720
"13415","5106","OPF_no_ChU15_a_Total_P",0
"13416","5107","OPF_no_ChU15_a_Total_P",1109
"13417","5108","OPF_no_ChU15_a_Total_P",2851
"13418","5109","OPF_no_ChU15_a_Total_P",1299
"13419","5110","OPF_no_ChU15_a_Total_P",467
"13420","5111","OPF_no_ChU15_a_Total_P",0
"13421","5112","OPF_no_ChU15_a_Total_P",1351
"13422","5113","OPF_no_ChU15_a_Total_P",1320
"13423","5114","OPF_no_ChU15_a_Total_P",1846
"13424","5115","OPF_no_ChU15_a_Total_P",474
"13425","5116","OPF_no_ChU15_a_Total_P",532
"13426","5117","OPF_no_ChU15_a_Total_P",48
"13427","5118","OPF_no_ChU15_a_Total_P",969
"13428","5120","OPF_no_ChU15_a_Total_P",74
"13429","5121","OPF_no_ChU15_a_Total_P",69
"13430","5125","OPF_no_ChU15_a_Total_P",939
"13431","5126","OPF_no_ChU15_a_Total_P",429
"13432","5127","OPF_no_ChU15_a_Total_P",505
"13433","5131","OPF_no_ChU15_a_Total_P",19
"13434","5132","OPF_no_ChU15_a_Total_P",10
"13435","5133","OPF_no_ChU15_a_Total_P",12
"13436","5134","OPF_no_ChU15_a_Total_P",16
"13437","5136","OPF_no_ChU15_a_Total_P",12
"13438","5137","OPF_no_ChU15_a_Total_P",17
"13439","5138","OPF_no_ChU15_a_Total_P",4
"13440","5139","OPF_no_ChU15_a_Total_P",12
"13441","5140","OPF_no_ChU15_a_Total_P",18
"13442","5141","OPF_no_ChU15_a_Total_P",15
"13443","5142","OPF_no_ChU15_a_Total_P",15
"13444","5144","OPF_no_ChU15_a_Total_P",7
"13445","5150","OPF_no_ChU15_a_Total_P",5
"13446","5151","OPF_no_ChU15_a_Total_P",17
"13447","5152","OPF_no_ChU15_a_Total_P",231
"13448","5153","OPF_no_ChU15_a_Total_P",222
"13449","5154","OPF_no_ChU15_a_Total_P",111
"13450","5155","OPF_no_ChU15_a_Total_P",203
"13451","5156","OPF_no_ChU15_a_Total_P",45
"13452","5157","OPF_no_ChU15_a_Total_P",77
"13453","5158","OPF_no_ChU15_a_Total_P",1125
"13454","5159","OPF_no_ChU15_a_Total_P",1430
"13455","5160","OPF_no_ChU15_a_Total_P",0
"13456","5161","OPF_no_ChU15_a_Total_P",602
"13457","5162","OPF_no_ChU15_a_Total_P",2057
"13458","5163","OPF_no_ChU15_a_Total_P",900
"13459","5164","OPF_no_ChU15_a_Total_P",339
"13460","5165","OPF_no_ChU15_a_Total_P",357
"13461","5166","OPF_no_ChU15_a_Total_P",128
"13462","5167","OPF_no_ChU15_a_Total_P",287
"13463","5168","OPF_no_ChU15_a_Total_P",355
"13464","5169","OPF_no_ChU15_a_Total_P",837
"13465","5170","OPF_no_ChU15_a_Total_P",69
"13466","5171","OPF_no_ChU15_a_Total_P",229
"13467","5172","OPF_no_ChU15_a_Total_P",152
"13468","5173","OPF_no_ChU15_a_Total_P",630
"13469","5174","OPF_no_ChU15_a_Total_P",135
"13470","5201","OPF_no_ChU15_a_Total_P",82
"13471","5202","OPF_no_ChU15_a_Total_P",22
"13472","5203","OPF_no_ChU15_a_Total_P",27
"13473","5204","OPF_no_ChU15_a_Total_P",91
"13474","5210","OPF_no_ChU15_a_Total_P",46
"13475","5211","OPF_no_ChU15_a_Total_P",525
"13476","5212","OPF_no_ChU15_a_Total_P",66
"13477","5213","OPF_no_ChU15_a_Total_P",37
"13478","5214","OPF_no_ChU15_a_Total_P",300
"13479","5220","OPF_no_ChU15_a_Total_P",7
"13480","5221","OPF_no_ChU15_a_Total_P",5
"13481","5222","OPF_no_ChU15_a_Total_P",23
"13482","5223","OPF_no_ChU15_a_Total_P",66
"13483","5231","OPF_no_ChU15_a_Total_P",28
"13484","5232","OPF_no_ChU15_a_Total_P",13
"13485","5233","OPF_no_ChU15_a_Total_P",43
"13486","5234","OPF_no_ChU15_a_Total_P",41
"13487","5235","OPF_no_ChU15_a_Total_P",78
"13488","5236","OPF_no_ChU15_a_Total_P",7
"13489","5237","OPF_no_ChU15_a_Total_P",19
"13490","5238","OPF_no_ChU15_a_Total_P",159
"13491","5240","OPF_no_ChU15_a_Total_P",17
"13492","5241","OPF_no_ChU15_a_Total_P",111
"13493","5242","OPF_no_ChU15_a_Total_P",72
"13494","5243","OPF_no_ChU15_a_Total_P",33
"13495","5244","OPF_no_ChU15_a_Total_P",147
"13496","5245","OPF_no_ChU15_a_Total_P",132
"13497","5250","OPF_no_ChU15_a_Total_P",135
"13498","5251","OPF_no_ChU15_a_Total_P",695
"13499","5252","OPF_no_ChU15_a_Total_P",271
"13500","5253","OPF_no_ChU15_a_Total_P",890
"13501","5254","OPF_no_ChU15_a_Total_P",110
"13502","5255","OPF_no_ChU15_a_Total_P",372
"13503","5256","OPF_no_ChU15_a_Total_P",59
"13504","5259","OPF_no_ChU15_a_Total_P",44
"13505","5260","OPF_no_ChU15_a_Total_P",80
"13506","5261","OPF_no_ChU15_a_Total_P",3
"13507","5262","OPF_no_ChU15_a_Total_P",9
"13508","5263","OPF_no_ChU15_a_Total_P",0
"13509","5264","OPF_no_ChU15_a_Total_P",52
"13510","5265","OPF_no_ChU15_a_Total_P",10
"13511","5266","OPF_no_ChU15_a_Total_P",7
"13512","5267","OPF_no_ChU15_a_Total_P",42
"13513","5268","OPF_no_ChU15_a_Total_P",93
"13514","5269","OPF_no_ChU15_a_Total_P",7
"13515","5270","OPF_no_ChU15_a_Total_P",14
"13516","5271","OPF_no_ChU15_a_Total_P",209
"13517","5272","OPF_no_ChU15_a_Total_P",6
"13518","5273","OPF_no_ChU15_a_Total_P",0
"13519","5275","OPF_no_ChU15_a_Total_P",55
"13520","5276","OPF_no_ChU15_a_Total_P",26
"13521","5277","OPF_no_ChU15_a_Total_P",111
"13522","5278","OPF_no_ChU15_a_Total_P",22
"13523","5279","OPF_no_ChU15_a_Total_P",21
"13524","5280","OPF_no_ChU15_a_Total_P",280
"13525","5290","OPF_no_ChU15_a_Total_P",1130
"13526","5291","OPF_no_ChU15_a_Total_P",159
"13527","5301","OPF_no_ChU15_a_Total_P",18
"13528","5302","OPF_no_ChU15_a_Total_P",30
"13529","5303","OPF_no_ChU15_a_Total_P",11
"13530","5304","OPF_no_ChU15_a_Total_P",31
"13531","5306","OPF_no_ChU15_a_Total_P",3
"13532","5307","OPF_no_ChU15_a_Total_P",20
"13533","5308","OPF_no_ChU15_a_Total_P",3
"13534","5309","OPF_no_ChU15_a_Total_P",5
"13535","5310","OPF_no_ChU15_a_Total_P",0
"13536","5311","OPF_no_ChU15_a_Total_P",7
"13537","5320","OPF_no_ChU15_a_Total_P",17
"13538","5321","OPF_no_ChU15_a_Total_P",12
"13539","5322","OPF_no_ChU15_a_Total_P",45
"13540","5330","OPF_no_ChU15_a_Total_P",104
"13541","5331","OPF_no_ChU15_a_Total_P",9
"13542","5332","OPF_no_ChU15_a_Total_P",11
"13543","5333","OPF_no_ChU15_a_Total_P",245
"13544","5340","OPF_no_ChU15_a_Total_P",43
"13545","5341","OPF_no_ChU15_a_Total_P",335
"13546","5342","OPF_no_ChU15_a_Total_P",35
"13547","5343","OPF_no_ChU15_a_Total_P",228
"13548","5344","OPF_no_ChU15_a_Total_P",45
"13549","5345","OPF_no_ChU15_a_Total_P",183
"13550","5346","OPF_no_ChU15_a_Total_P",14
"13551","5350","OPF_no_ChU15_a_Total_P",10
"13552","5351","OPF_no_ChU15_a_Total_P",148
"13553","5352","OPF_no_ChU15_a_Total_P",172
"13554","5353","OPF_no_ChU15_a_Total_P",179
"13555","5354","OPF_no_ChU15_a_Total_P",15
"13556","5355","OPF_no_ChU15_a_Total_P",259
"13557","5356","OPF_no_ChU15_a_Total_P",23
"13558","5357","OPF_no_ChU15_a_Total_P",11
"13559","5360","OPF_no_ChU15_a_Total_P",20
"13560","5371","OPF_no_ChU15_a_Total_P",25
"13561","5372","OPF_no_ChU15_a_Total_P",96
"13562","5373","OPF_no_ChU15_a_Total_P",168
"13563","5374","OPF_no_ChU15_a_Total_P",47
"13564","5381","OPF_no_ChU15_a_Total_P",23
"13565","5400","OPF_no_ChU15_a_Total_P",18
"13566","5401","OPF_no_ChU15_a_Total_P",47
"13567","5410","OPF_no_ChU15_a_Total_P",22
"13568","5411","OPF_no_ChU15_a_Total_P",10
"13569","5412","OPF_no_ChU15_a_Total_P",46
"13570","5413","OPF_no_ChU15_a_Total_P",31
"13571","5414","OPF_no_ChU15_a_Total_P",9
"13572","5415","OPF_no_ChU15_a_Total_P",0
"13573","5416","OPF_no_ChU15_a_Total_P",0
"13574","5417","OPF_no_ChU15_a_Total_P",51
"13575","5418","OPF_no_ChU15_a_Total_P",0
"13576","5419","OPF_no_ChU15_a_Total_P",3
"13577","5420","OPF_no_ChU15_a_Total_P",0
"13578","5421","OPF_no_ChU15_a_Total_P",8
"13579","5422","OPF_no_ChU15_a_Total_P",82
"13580","5431","OPF_no_ChU15_a_Total_P",25
"13581","5432","OPF_no_ChU15_a_Total_P",0
"13582","5433","OPF_no_ChU15_a_Total_P",48
"13583","5434","OPF_no_ChU15_a_Total_P",7
"13584","5440","OPF_no_ChU15_a_Total_P",4
"13585","5451","OPF_no_ChU15_a_Total_P",24
"13586","5452","OPF_no_ChU15_a_Total_P",6
"13587","5453","OPF_no_ChU15_a_Total_P",133
"13588","5454","OPF_no_ChU15_a_Total_P",5
"13589","5455","OPF_no_ChU15_a_Total_P",0
"13590","5460","OPF_no_ChU15_a_Total_P",17
"13591","5461","OPF_no_ChU15_a_Total_P",119
"13592","5462","OPF_no_ChU15_a_Total_P",22
"13593","5464","OPF_no_ChU15_a_Total_P",5
"13594","5470","OPF_no_ChU15_a_Total_P",5
"13595","5471","OPF_no_ChU15_a_Total_P",4
"13596","5472","OPF_no_ChU15_a_Total_P",3
"13597","5473","OPF_no_ChU15_a_Total_P",17
"13598","5480","OPF_no_ChU15_a_Total_P",26
"13599","5481","OPF_no_ChU15_a_Total_P",19
"13600","5482","OPF_no_ChU15_a_Total_P",8
"13601","5483","OPF_no_ChU15_a_Total_P",13
"13602","5485","OPF_no_ChU15_a_Total_P",10
"13603","5490","OPF_no_ChU15_a_Total_P",9
"13604","5491","OPF_no_ChU15_a_Total_P",68
"13605","5493","OPF_no_ChU15_a_Total_P",10
"13606","5495","OPF_no_ChU15_a_Total_P",22
"13607","5501","OPF_no_ChU15_a_Total_P",275
"13608","5502","OPF_no_ChU15_a_Total_P",68
"13609","5510","OPF_no_ChU15_a_Total_P",4
"13610","5520","OPF_no_ChU15_a_Total_P",28
"13611","5521","OPF_no_ChU15_a_Total_P",15
"13612","5522","OPF_no_ChU15_a_Total_P",40
"13613","5523","OPF_no_ChU15_a_Total_P",44
"13614","5540","OPF_no_ChU15_a_Total_P",815
"13615","5550","OPF_no_ChU15_a_Total_P",35
"13616","5552","OPF_no_ChU15_a_Total_P",20
"13617","5554","OPF_no_ChU15_a_Total_P",214
"13618","5555","OPF_no_ChU15_a_Total_P",13
"13619","5556","OPF_no_ChU15_a_Total_P",170
"13620","5558","OPF_no_ChU15_a_Total_P",142
"13621","5560","OPF_no_ChU15_a_Total_P",25
"13622","5570","OPF_no_ChU15_a_Total_P",18
"13623","5571","OPF_no_ChU15_a_Total_P",62
"13624","5572","OPF_no_ChU15_a_Total_P",9
"13625","5573","OPF_no_ChU15_a_Total_P",63
"13626","5575","OPF_no_ChU15_a_Total_P",65
"13627","5576","OPF_no_ChU15_a_Total_P",33
"13628","5577","OPF_no_ChU15_a_Total_P",20
"13629","5580","OPF_no_ChU15_a_Total_P",8
"13630","5581","OPF_no_ChU15_a_Total_P",12
"13631","5582","OPF_no_ChU15_a_Total_P",20
"13632","5583","OPF_no_ChU15_a_Total_P",8
"13633","5600","OPF_no_ChU15_a_Total_P",218
"13634","5601","OPF_no_ChU15_a_Total_P",7
"13635","5602","OPF_no_ChU15_a_Total_P",24
"13636","5603","OPF_no_ChU15_a_Total_P",15
"13637","5604","OPF_no_ChU15_a_Total_P",5
"13638","5605","OPF_no_ChU15_a_Total_P",41
"13639","5606","OPF_no_ChU15_a_Total_P",593
"13640","5607","OPF_no_ChU15_a_Total_P",105
"13641","5608","OPF_no_ChU15_a_Total_P",733
"13642","5609","OPF_no_ChU15_a_Total_P",38
"13643","5630","OPF_no_ChU15_a_Total_P",0
"13644","5631","OPF_no_ChU15_a_Total_P",27
"13645","5632","OPF_no_ChU15_a_Total_P",0
"13646","5633","OPF_no_ChU15_a_Total_P",6
"13647","5640","OPF_no_ChU15_a_Total_P",12
"13648","5641","OPF_no_ChU15_a_Total_P",24
"13649","5642","OPF_no_ChU15_a_Total_P",12
"13650","5650","OPF_no_ChU15_a_Total_P",0
"13651","5651","OPF_no_ChU15_a_Total_P",0
"13652","5652","OPF_no_ChU15_a_Total_P",14
"13653","5653","OPF_no_ChU15_a_Total_P",0
"13654","5654","OPF_no_ChU15_a_Total_P",4
"13655","5655","OPF_no_ChU15_a_Total_P",0
"13656","5660","OPF_no_ChU15_a_Total_P",0
"13657","5661","OPF_no_ChU15_a_Total_P",5
"13658","5670","OPF_no_ChU15_a_Total_P",9
"13659","5671","OPF_no_ChU15_a_Total_P",9
"13660","5680","OPF_no_ChU15_a_Total_P",49
"13661","5690","OPF_no_ChU15_a_Total_P",120
"13662","5700","OPF_no_ChU15_a_Total_P",560
"13663","5701","OPF_no_ChU15_a_Total_P",0
"13664","5710","OPF_no_ChU15_a_Total_P",81
"13665","5713","OPF_no_ChU15_a_Total_P",0
"13666","5715","OPF_no_ChU15_a_Total_P",0
"13667","5717","OPF_no_ChU15_a_Total_P",0
"13668","5719","OPF_no_ChU15_a_Total_P",0
"13669","5720","OPF_no_ChU15_a_Total_P",5
"13670","5722","OPF_no_ChU15_a_Total_P",13
"13671","5723","OPF_no_ChU15_a_Total_P",70
"13672","5724","OPF_no_ChU15_a_Total_P",18
"13673","5725","OPF_no_ChU15_a_Total_P",53
"13674","5730","OPF_no_ChU15_a_Total_P",3
"13675","5731","OPF_no_ChU15_a_Total_P",6
"13676","5732","OPF_no_ChU15_a_Total_P",17
"13677","5733","OPF_no_ChU15_a_Total_P",5
"13678","5734","OPF_no_ChU15_a_Total_P",3
"13679","5950","OPF_no_ChU15_a_Total_P",0
"13680","5960","OPF_no_ChU15_a_Total_P",0
"13681","5000","OPF_Total_F",281
"13682","5005","OPF_Total_F",0
"13683","5006","OPF_Total_F",138
"13684","5007","OPF_Total_F",288
"13685","5008","OPF_Total_F",652
"13686","5009","OPF_Total_F",220
"13687","5010","OPF_Total_F",323
"13688","5011","OPF_Total_F",513
"13689","5012","OPF_Total_F",637
"13690","5013","OPF_Total_F",661
"13691","5014","OPF_Total_F",672
"13692","5015","OPF_Total_F",356
"13693","5016","OPF_Total_F",425
"13694","5017","OPF_Total_F",380
"13695","5018","OPF_Total_F",212
"13696","5019","OPF_Total_F",477
"13697","5020","OPF_Total_F",102
"13698","5021","OPF_Total_F",189
"13699","5022","OPF_Total_F",521
"13700","5023","OPF_Total_F",1002
"13701","5024","OPF_Total_F",471
"13702","5025","OPF_Total_F",331
"13703","5031","OPF_Total_F",436
"13704","5032","OPF_Total_F",467
"13705","5033","OPF_Total_F",365
"13706","5034","OPF_Total_F",288
"13707","5035","OPF_Total_F",211
"13708","5037","OPF_Total_F",372
"13709","5038","OPF_Total_F",581
"13710","5039","OPF_Total_F",395
"13711","5040","OPF_Total_F",94
"13712","5041","OPF_Total_F",460
"13713","5042","OPF_Total_F",411
"13714","5043","OPF_Total_F",942
"13715","5044","OPF_Total_F",381
"13716","5045","OPF_Total_F",531
"13717","5046","OPF_Total_F",408
"13718","5047","OPF_Total_F",425
"13719","5048","OPF_Total_F",582
"13720","5049","OPF_Total_F",385
"13721","5050","OPF_Total_F",187
"13722","5051","OPF_Total_F",456
"13723","5052","OPF_Total_F",179
"13724","5061","OPF_Total_F",328
"13725","5062","OPF_Total_F",490
"13726","5063","OPF_Total_F",430
"13727","5064","OPF_Total_F",284
"13728","5065","OPF_Total_F",324
"13729","5066","OPF_Total_F",348
"13730","5067","OPF_Total_F",351
"13731","5068","OPF_Total_F",459
"13732","5069","OPF_Total_F",277
"13733","5070","OPF_Total_F",526
"13734","5072","OPF_Total_F",505
"13735","5073","OPF_Total_F",651
"13736","5074","OPF_Total_F",560
